Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,GRASIM,35542,FUTSTK,XX,-1,GRASIM INDUSTRIES LTD,GRASIM SEP FUT,GRASIM26SEP24F,2024-09-26,250,0.05
NFO,nse_fo,NIFTY,35543,OPTIDX,CE,21650,NIFTY,NIFTY 11th JUL 21650 CE,NIFTY11JUL24C21650,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35546,OPTIDX,PE,21650,NIFTY,NIFTY 11th JUL 21650 PE,NIFTY11JUL24P21650,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35547,OPTIDX,CE,21700,NIFTY,NIFTY 11th JUL 21700 CE,NIFTY11JUL24C21700,2024-07-11,25,0.05
NFO,nse_fo,BRITANNIA,35549,FUTSTK,XX,-1,BRITANNIA INDUSTRIES LTD,BRITANNIA JUL FUT,BRITANNIA25JUL24F,2024-07-25,200,0.05
NFO,nse_fo,BSOFT,35550,FUTSTK,XX,-1,BIRLASOFT LIMITED,BSOFT JUL FUT,BSOFT25JUL24F,2024-07-25,1000,0.05
NFO,nse_fo,ADANIPORTS,35551,FUTSTK,XX,-1,ADANI PORT & SEZ LTD,ADANIPORTS AUG FUT,ADANIPORTS29AUG24F,2024-08-29,400,0.05
NFO,nse_fo,ALKEM,35552,FUTSTK,XX,-1,ALKEM LABORATORIES LTD.,ALKEM AUG FUT,ALKEM29AUG24F,2024-08-29,100,0.05
NFO,nse_fo,AMBUJACEM,35553,FUTSTK,XX,-1,AMBUJA CEMENTS LTD,AMBUJACEM AUG FUT,AMBUJACEM29AUG24F,2024-08-29,900,0.05
NFO,nse_fo,APOLLOHOSP,35554,FUTSTK,XX,-1,APOLLO HOSPITALS ENTER. L,APOLLOHOSP AUG FUT,APOLLOHOSP29AUG24F,2024-08-29,125,0.05
NFO,nse_fo,APOLLOTYRE,35555,FUTSTK,XX,-1,APOLLO TYRES LTD,APOLLOTYRE AUG FUT,APOLLOTYRE29AUG24F,2024-08-29,1700,0.05
NFO,nse_fo,ASHOKLEY,35556,FUTSTK,XX,-1,ASHOK LEYLAND LTD,ASHOKLEY AUG FUT,ASHOKLEY29AUG24F,2024-08-29,5000,0.01
NFO,nse_fo,NIFTY,35558,OPTIDX,PE,21700,NIFTY,NIFTY 11th JUL 21700 PE,NIFTY11JUL24P21700,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35559,OPTIDX,CE,21750,NIFTY,NIFTY 11th JUL 21750 CE,NIFTY11JUL24C21750,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35560,OPTIDX,PE,21750,NIFTY,NIFTY 11th JUL 21750 PE,NIFTY11JUL24P21750,2024-07-11,25,0.05
NFO,nse_fo,GUJGASLTD,35561,FUTSTK,XX,-1,GUJARAT GAS LIMITED,GUJGASLTD SEP FUT,GUJGASLTD26SEP24F,2024-09-26,1250,0.05
NFO,nse_fo,HAL,35562,FUTSTK,XX,-1,HINDUSTAN AERONAUTICS LTD,HAL SEP FUT,HAL26SEP24F,2024-09-26,300,0.05
NFO,nse_fo,NIFTY,35563,OPTIDX,CE,21800,NIFTY,NIFTY 11th JUL 21800 CE,NIFTY11JUL24C21800,2024-07-11,25,0.05
NFO,nse_fo,ASIANPAINT,35565,FUTSTK,XX,-1,ASIAN PAINTS LIMITED,ASIANPAINT AUG FUT,ASIANPAINT29AUG24F,2024-08-29,200,0.05
NFO,nse_fo,NIFTY,35566,OPTIDX,PE,21800,NIFTY,NIFTY 11th JUL 21800 PE,NIFTY11JUL24P21800,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35567,OPTIDX,CE,21850,NIFTY,NIFTY 11th JUL 21850 CE,NIFTY11JUL24C21850,2024-07-11,25,0.05
NFO,nse_fo,ASTRAL,35570,FUTSTK,XX,-1,ASTRAL LIMITED,ASTRAL AUG FUT,ASTRAL29AUG24F,2024-08-29,367,0.05
NFO,nse_fo,ATUL,35573,FUTSTK,XX,-1,ATUL LTD,ATUL AUG FUT,ATUL29AUG24F,2024-08-29,100,0.05
NFO,nse_fo,AUBANK,35574,FUTSTK,XX,-1,AU SMALL FINANCE BANK LTD,AUBANK AUG FUT,AUBANK29AUG24F,2024-08-29,1000,0.05
NFO,nse_fo,HAVELLS,35575,FUTSTK,XX,-1,HAVELLS INDIA LIMITED,HAVELLS SEP FUT,HAVELLS26SEP24F,2024-09-26,500,0.05
NFO,nse_fo,HCLTECH,35580,FUTSTK,XX,-1,HCL TECHNOLOGIES LTD,HCLTECH SEP FUT,HCLTECH26SEP24F,2024-09-26,350,0.05
NFO,nse_fo,NIFTY,35582,OPTIDX,PE,21850,NIFTY,NIFTY 11th JUL 21850 PE,NIFTY11JUL24P21850,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35583,OPTIDX,CE,21900,NIFTY,NIFTY 11th JUL 21900 CE,NIFTY11JUL24C21900,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35584,OPTIDX,PE,21900,NIFTY,NIFTY 11th JUL 21900 PE,NIFTY11JUL24P21900,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35585,OPTIDX,CE,21950,NIFTY,NIFTY 11th JUL 21950 CE,NIFTY11JUL24C21950,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35586,OPTIDX,PE,21950,NIFTY,NIFTY 11th JUL 21950 PE,NIFTY11JUL24P21950,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35587,OPTIDX,CE,22000,NIFTY,NIFTY 11th JUL 22000 CE,NIFTY11JUL24C22000,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35588,OPTIDX,PE,22000,NIFTY,NIFTY 11th JUL 22000 PE,NIFTY11JUL24P22000,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35589,OPTIDX,CE,22050,NIFTY,NIFTY 11th JUL 22050 CE,NIFTY11JUL24C22050,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35590,OPTIDX,PE,22050,NIFTY,NIFTY 11th JUL 22050 PE,NIFTY11JUL24P22050,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35591,OPTIDX,CE,22100,NIFTY,NIFTY 11th JUL 22100 CE,NIFTY11JUL24C22100,2024-07-11,25,0.05
NFO,nse_fo,AUROPHARMA,35595,FUTSTK,XX,-1,AUROBINDO PHARMA LTD,AUROPHARMA AUG FUT,AUROPHARMA29AUG24F,2024-08-29,550,0.05
NFO,nse_fo,AXISBANK,35602,FUTSTK,XX,-1,AXIS BANK LIMITED,AXISBANK AUG FUT,AXISBANK29AUG24F,2024-08-29,625,0.05
NFO,nse_fo,BAJAJ-AUTO,35603,FUTSTK,XX,-1,BAJAJ AUTO LIMITED,BAJAJ-AUTO AUG FUT,BAJAJ-AUTO29AUG24F,2024-08-29,75,0.05
NFO,nse_fo,BAJAJFINSV,35604,FUTSTK,XX,-1,BAJAJ FINSERV LTD.,BAJAJFINSV AUG FUT,BAJAJFINSV29AUG24F,2024-08-29,500,0.05
NFO,nse_fo,HDFCAMC,35607,FUTSTK,XX,-1,HDFC AMC LIMITED,HDFCAMC SEP FUT,HDFCAMC26SEP24F,2024-09-26,150,0.05
NFO,nse_fo,HDFCBANK,35608,FUTSTK,XX,-1,HDFC BANK LTD,HDFCBANK SEP FUT,HDFCBANK26SEP24F,2024-09-26,550,0.05
NFO,nse_fo,HDFCLIFE,35609,FUTSTK,XX,-1,HDFC LIFE INS CO LTD,HDFCLIFE SEP FUT,HDFCLIFE26SEP24F,2024-09-26,1100,0.05
NFO,nse_fo,HEROMOTOCO,35610,FUTSTK,XX,-1,HERO MOTOCORP LIMITED,HEROMOTOCO SEP FUT,HEROMOTOCO26SEP24F,2024-09-26,150,0.05
NFO,nse_fo,BAJFINANCE,35613,FUTSTK,XX,-1,BAJAJ FINANCE LIMITED,BAJFINANCE AUG FUT,BAJFINANCE29AUG24F,2024-08-29,125,0.05
NFO,nse_fo,BALKRISIND,35614,FUTSTK,XX,-1,BALKRISHNA IND. LTD,BALKRISIND AUG FUT,BALKRISIND29AUG24F,2024-08-29,300,0.05
NFO,nse_fo,BALRAMCHIN,35615,FUTSTK,XX,-1,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN AUG FUT,BALRAMCHIN29AUG24F,2024-08-29,1600,0.05
NFO,nse_fo,BANDHANBNK,35616,FUTSTK,XX,-1,BANDHAN BANK LIMITED,BANDHANBNK AUG FUT,BANDHANBNK29AUG24F,2024-08-29,2800,0.01
NFO,nse_fo,BANKBARODA,35617,FUTSTK,XX,-1,BANK OF BARODA,BANKBARODA AUG FUT,BANKBARODA29AUG24F,2024-08-29,2925,0.05
NFO,nse_fo,BATAINDIA,35618,FUTSTK,XX,-1,BATA INDIA LTD,BATAINDIA AUG FUT,BATAINDIA29AUG24F,2024-08-29,375,0.05
NFO,nse_fo,NIFTY,35620,OPTIDX,PE,22100,NIFTY,NIFTY 11th JUL 22100 PE,NIFTY11JUL24P22100,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35625,OPTIDX,CE,22150,NIFTY,NIFTY 11th JUL 22150 CE,NIFTY11JUL24C22150,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35630,OPTIDX,PE,22150,NIFTY,NIFTY 11th JUL 22150 PE,NIFTY11JUL24P22150,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35631,OPTIDX,CE,22200,NIFTY,NIFTY 11th JUL 22200 CE,NIFTY11JUL24C22200,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35632,OPTIDX,PE,22200,NIFTY,NIFTY 11th JUL 22200 PE,NIFTY11JUL24P22200,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35633,OPTIDX,CE,22250,NIFTY,NIFTY 11th JUL 22250 CE,NIFTY11JUL24C22250,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35634,OPTIDX,PE,22250,NIFTY,NIFTY 11th JUL 22250 PE,NIFTY11JUL24P22250,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35635,OPTIDX,CE,22300,NIFTY,NIFTY 11th JUL 22300 CE,NIFTY11JUL24C22300,2024-07-11,25,0.05
NFO,nse_fo,HINDALCO,35636,FUTSTK,XX,-1,HINDALCO  INDUSTRIES  LTD,HINDALCO SEP FUT,HINDALCO26SEP24F,2024-09-26,1400,0.05
NFO,nse_fo,HINDCOPPER,35637,FUTSTK,XX,-1,HINDUSTAN COPPER LTD,HINDCOPPER SEP FUT,HINDCOPPER26SEP24F,2024-09-26,2650,0.05
NFO,nse_fo,HINDPETRO,35638,FUTSTK,XX,-1,HINDUSTAN PETROLEUM CORP,HINDPETRO SEP FUT,HINDPETRO26SEP24F,2024-09-26,2025,0.05
NFO,nse_fo,HINDUNILVR,35639,FUTSTK,XX,-1,HINDUSTAN UNILEVER LTD.,HINDUNILVR SEP FUT,HINDUNILVR26SEP24F,2024-09-26,300,0.05
NFO,nse_fo,ICICIBANK,35640,FUTSTK,XX,-1,ICICI BANK LTD.,ICICIBANK SEP FUT,ICICIBANK26SEP24F,2024-09-26,700,0.05
NFO,nse_fo,ICICIGI,35641,FUTSTK,XX,-1,ICICI LOMBARD GIC LIMITED,ICICIGI SEP FUT,ICICIGI26SEP24F,2024-09-26,500,0.05
NFO,nse_fo,BEL,35645,FUTSTK,XX,-1,BHARAT ELECTRONICS LTD,BEL AUG FUT,BEL29AUG24F,2024-08-29,2850,0.05
NFO,nse_fo,BERGEPAINT,35646,FUTSTK,XX,-1,BERGER PAINTS (I) LTD,BERGEPAINT AUG FUT,BERGEPAINT29AUG24F,2024-08-29,1320,0.05
NFO,nse_fo,CANBK,35649,FUTSTK,XX,-1,CANARA BANK,CANBK JUL FUT,CANBK25JUL24F,2024-07-25,6750,0.01
NFO,nse_fo,CANFINHOME,35650,FUTSTK,XX,-1,CAN FIN HOMES LTD,CANFINHOME JUL FUT,CANFINHOME25JUL24F,2024-07-25,975,0.05
NFO,nse_fo,CHAMBLFERT,35651,FUTSTK,XX,-1,CHAMBAL FERTILIZERS LTD,CHAMBLFERT JUL FUT,CHAMBLFERT25JUL24F,2024-07-25,1900,0.05
NFO,nse_fo,CHOLAFIN,35652,FUTSTK,XX,-1,CHOLAMANDALAM IN & FIN CO,CHOLAFIN JUL FUT,CHOLAFIN25JUL24F,2024-07-25,625,0.05
NFO,nse_fo,CIPLA,35657,FUTSTK,XX,-1,CIPLA LTD,CIPLA JUL FUT,CIPLA25JUL24F,2024-07-25,650,0.05
NFO,nse_fo,NIFTY,35658,OPTIDX,PE,22300,NIFTY,NIFTY 11th JUL 22300 PE,NIFTY11JUL24P22300,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35659,OPTIDX,CE,22350,NIFTY,NIFTY 11th JUL 22350 CE,NIFTY11JUL24C22350,2024-07-11,25,0.05
NFO,nse_fo,COALINDIA,35660,FUTSTK,XX,-1,COAL INDIA LTD,COALINDIA JUL FUT,COALINDIA25JUL24F,2024-07-25,2100,0.05
NFO,nse_fo,NIFTY,35662,OPTIDX,PE,22350,NIFTY,NIFTY 11th JUL 22350 PE,NIFTY11JUL24P22350,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35663,OPTIDX,CE,22400,NIFTY,NIFTY 11th JUL 22400 CE,NIFTY11JUL24C22400,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35666,OPTIDX,PE,22400,NIFTY,NIFTY 11th JUL 22400 PE,NIFTY11JUL24P22400,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35667,OPTIDX,CE,22450,NIFTY,NIFTY 11th JUL 22450 CE,NIFTY11JUL24C22450,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35668,OPTIDX,PE,22450,NIFTY,NIFTY 11th JUL 22450 PE,NIFTY11JUL24P22450,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35669,OPTIDX,CE,22500,NIFTY,NIFTY 11th JUL 22500 CE,NIFTY11JUL24C22500,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35670,OPTIDX,PE,22500,NIFTY,NIFTY 11th JUL 22500 PE,NIFTY11JUL24P22500,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35671,OPTIDX,CE,22550,NIFTY,NIFTY 11th JUL 22550 CE,NIFTY11JUL24C22550,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35672,OPTIDX,PE,22550,NIFTY,NIFTY 11th JUL 22550 PE,NIFTY11JUL24P22550,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35680,OPTIDX,CE,22600,NIFTY,NIFTY 11th JUL 22600 CE,NIFTY11JUL24C22600,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35683,OPTIDX,PE,22600,NIFTY,NIFTY 11th JUL 22600 PE,NIFTY11JUL24P22600,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35684,OPTIDX,CE,22650,NIFTY,NIFTY 11th JUL 22650 CE,NIFTY11JUL24C22650,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35685,OPTIDX,PE,22650,NIFTY,NIFTY 11th JUL 22650 PE,NIFTY11JUL24P22650,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35686,OPTIDX,CE,22700,NIFTY,NIFTY 11th JUL 22700 CE,NIFTY11JUL24C22700,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35687,OPTIDX,PE,22700,NIFTY,NIFTY 11th JUL 22700 PE,NIFTY11JUL24P22700,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35688,OPTIDX,CE,22750,NIFTY,NIFTY 11th JUL 22750 CE,NIFTY11JUL24C22750,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35689,OPTIDX,PE,22750,NIFTY,NIFTY 11th JUL 22750 PE,NIFTY11JUL24P22750,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35690,OPTIDX,CE,22800,NIFTY,NIFTY 11th JUL 22800 CE,NIFTY11JUL24C22800,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35691,OPTIDX,PE,22800,NIFTY,NIFTY 11th JUL 22800 PE,NIFTY11JUL24P22800,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35692,OPTIDX,CE,22850,NIFTY,NIFTY 11th JUL 22850 CE,NIFTY11JUL24C22850,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35693,OPTIDX,PE,22850,NIFTY,NIFTY 11th JUL 22850 PE,NIFTY11JUL24P22850,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35694,OPTIDX,CE,22900,NIFTY,NIFTY 11th JUL 22900 CE,NIFTY11JUL24C22900,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35695,OPTIDX,PE,22900,NIFTY,NIFTY 11th JUL 22900 PE,NIFTY11JUL24P22900,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35696,OPTIDX,CE,22950,NIFTY,NIFTY 11th JUL 22950 CE,NIFTY11JUL24C22950,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35697,OPTIDX,PE,22950,NIFTY,NIFTY 11th JUL 22950 PE,NIFTY11JUL24P22950,2024-07-11,25,0.05
NFO,nse_fo,ICICIPRULI,35699,FUTSTK,XX,-1,ICICI PRU LIFE INS CO LTD,ICICIPRULI SEP FUT,ICICIPRULI26SEP24F,2024-09-26,1500,0.05
NFO,nse_fo,IDEA,35700,FUTSTK,XX,-1,VODAFONE IDEA LIMITED,IDEA SEP FUT,IDEA26SEP24F,2024-09-26,40000,0.01
NFO,nse_fo,IDFC,35701,FUTSTK,XX,-1,IDFC LIMITED,IDFC SEP FUT,IDFC26SEP24F,2024-09-26,5000,0.01
NFO,nse_fo,NIFTY,35704,OPTIDX,CE,23000,NIFTY,NIFTY 11th JUL 23000 CE,NIFTY11JUL24C23000,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35705,OPTIDX,PE,23000,NIFTY,NIFTY 11th JUL 23000 PE,NIFTY11JUL24P23000,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35706,OPTIDX,CE,23050,NIFTY,NIFTY 11th JUL 23050 CE,NIFTY11JUL24C23050,2024-07-11,25,0.05
NFO,nse_fo,IDFCFIRSTB,35707,FUTSTK,XX,-1,IDFC FIRST BANK LIMITED,IDFCFIRSTB SEP FUT,IDFCFIRSTB26SEP24F,2024-09-26,7500,0.01
NFO,nse_fo,IEX,35710,FUTSTK,XX,-1,INDIAN ENERGY EXC LTD,IEX SEP FUT,IEX26SEP24F,2024-09-26,3750,0.01
NFO,nse_fo,IGL,35711,FUTSTK,XX,-1,INDRAPRASTHA GAS LTD,IGL SEP FUT,IGL26SEP24F,2024-09-26,1375,0.05
NFO,nse_fo,INDHOTEL,35712,FUTSTK,XX,-1,THE INDIAN HOTELS CO. LTD,INDHOTEL SEP FUT,INDHOTEL26SEP24F,2024-09-26,1000,0.05
NFO,nse_fo,NIFTY,35713,OPTIDX,PE,23050,NIFTY,NIFTY 11th JUL 23050 PE,NIFTY11JUL24P23050,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35714,OPTIDX,CE,23100,NIFTY,NIFTY 11th JUL 23100 CE,NIFTY11JUL24C23100,2024-07-11,25,0.05
NFO,nse_fo,INDIAMART,35717,FUTSTK,XX,-1,INDIAMART INTERMESH LTD,INDIAMART SEP FUT,INDIAMART26SEP24F,2024-09-26,300,0.05
NFO,nse_fo,INDIGO,35718,FUTSTK,XX,-1,INTERGLOBE AVIATION LTD,INDIGO SEP FUT,INDIGO26SEP24F,2024-09-26,300,0.05
NFO,nse_fo,INDUSINDBK,35719,FUTSTK,XX,-1,INDUSIND BANK LIMITED,INDUSINDBK SEP FUT,INDUSINDBK26SEP24F,2024-09-26,500,0.05
NFO,nse_fo,INDUSTOWER,35720,FUTSTK,XX,-1,INDUS TOWERS LIMITED,INDUSTOWER SEP FUT,INDUSTOWER26SEP24F,2024-09-26,3400,0.05
NFO,nse_fo,NIFTY,35721,OPTIDX,PE,23100,NIFTY,NIFTY 11th JUL 23100 PE,NIFTY11JUL24P23100,2024-07-11,25,0.05
NFO,nse_fo,INFY,35726,FUTSTK,XX,-1,INFOSYS LIMITED,INFY SEP FUT,INFY26SEP24F,2024-09-26,400,0.05
NFO,nse_fo,NIFTY,35737,OPTIDX,CE,23150,NIFTY,NIFTY 11th JUL 23150 CE,NIFTY11JUL24C23150,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35738,OPTIDX,PE,23150,NIFTY,NIFTY 11th JUL 23150 PE,NIFTY11JUL24P23150,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35740,OPTIDX,CE,23200,NIFTY,NIFTY 11th JUL 23200 CE,NIFTY11JUL24C23200,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35741,OPTIDX,PE,23200,NIFTY,NIFTY 11th JUL 23200 PE,NIFTY11JUL24P23200,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35742,OPTIDX,CE,23250,NIFTY,NIFTY 11th JUL 23250 CE,NIFTY11JUL24C23250,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35743,OPTIDX,PE,23250,NIFTY,NIFTY 11th JUL 23250 PE,NIFTY11JUL24P23250,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35744,OPTIDX,CE,23300,NIFTY,NIFTY 11th JUL 23300 CE,NIFTY11JUL24C23300,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35745,OPTIDX,PE,23300,NIFTY,NIFTY 11th JUL 23300 PE,NIFTY11JUL24P23300,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35746,OPTIDX,CE,23350,NIFTY,NIFTY 11th JUL 23350 CE,NIFTY11JUL24C23350,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35747,OPTIDX,PE,23350,NIFTY,NIFTY 11th JUL 23350 PE,NIFTY11JUL24P23350,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35748,OPTIDX,CE,23400,NIFTY,NIFTY 11th JUL 23400 CE,NIFTY11JUL24C23400,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35749,OPTIDX,PE,23400,NIFTY,NIFTY 11th JUL 23400 PE,NIFTY11JUL24P23400,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35750,OPTIDX,CE,23450,NIFTY,NIFTY 11th JUL 23450 CE,NIFTY11JUL24C23450,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35751,OPTIDX,PE,23450,NIFTY,NIFTY 11th JUL 23450 PE,NIFTY11JUL24P23450,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35752,OPTIDX,CE,23500,NIFTY,NIFTY 11th JUL 23500 CE,NIFTY11JUL24C23500,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35756,OPTIDX,PE,23500,NIFTY,NIFTY 11th JUL 23500 PE,NIFTY11JUL24P23500,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35757,OPTIDX,CE,23550,NIFTY,NIFTY 11th JUL 23550 CE,NIFTY11JUL24C23550,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35758,OPTIDX,PE,23550,NIFTY,NIFTY 11th JUL 23550 PE,NIFTY11JUL24P23550,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35759,OPTIDX,CE,23600,NIFTY,NIFTY 11th JUL 23600 CE,NIFTY11JUL24C23600,2024-07-11,25,0.05
NFO,nse_fo,IOC,35762,FUTSTK,XX,-1,INDIAN OIL CORP LTD,IOC SEP FUT,IOC26SEP24F,2024-09-26,4875,0.01
NFO,nse_fo,IPCALAB,35763,FUTSTK,XX,-1,IPCA LABORATORIES LTD,IPCALAB SEP FUT,IPCALAB26SEP24F,2024-09-26,650,0.05
NFO,nse_fo,IRCTC,35764,FUTSTK,XX,-1,INDIAN RAIL TOUR CORP LTD,IRCTC SEP FUT,IRCTC26SEP24F,2024-09-26,875,0.05
NFO,nse_fo,ITC,35765,FUTSTK,XX,-1,ITC LTD,ITC SEP FUT,ITC26SEP24F,2024-09-26,1600,0.05
NFO,nse_fo,NIFTY,35771,OPTIDX,PE,23600,NIFTY,NIFTY 11th JUL 23600 PE,NIFTY11JUL24P23600,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35772,OPTIDX,CE,23650,NIFTY,NIFTY 11th JUL 23650 CE,NIFTY11JUL24C23650,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35773,OPTIDX,PE,23650,NIFTY,NIFTY 11th JUL 23650 PE,NIFTY11JUL24P23650,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35776,OPTIDX,CE,23700,NIFTY,NIFTY 11th JUL 23700 CE,NIFTY11JUL24C23700,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35777,OPTIDX,PE,23700,NIFTY,NIFTY 11th JUL 23700 PE,NIFTY11JUL24P23700,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35780,OPTIDX,CE,23750,NIFTY,NIFTY 11th JUL 23750 CE,NIFTY11JUL24C23750,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35781,OPTIDX,PE,23750,NIFTY,NIFTY 11th JUL 23750 PE,NIFTY11JUL24P23750,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35782,OPTIDX,CE,23800,NIFTY,NIFTY 11th JUL 23800 CE,NIFTY11JUL24C23800,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35784,OPTIDX,PE,23800,NIFTY,NIFTY 11th JUL 23800 PE,NIFTY11JUL24P23800,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35785,OPTIDX,CE,23850,NIFTY,NIFTY 11th JUL 23850 CE,NIFTY11JUL24C23850,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35786,OPTIDX,PE,23850,NIFTY,NIFTY 11th JUL 23850 PE,NIFTY11JUL24P23850,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35787,OPTIDX,CE,23900,NIFTY,NIFTY 11th JUL 23900 CE,NIFTY11JUL24C23900,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35788,OPTIDX,PE,23900,NIFTY,NIFTY 11th JUL 23900 PE,NIFTY11JUL24P23900,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35795,OPTIDX,CE,23950,NIFTY,NIFTY 11th JUL 23950 CE,NIFTY11JUL24C23950,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35796,OPTIDX,PE,23950,NIFTY,NIFTY 11th JUL 23950 PE,NIFTY11JUL24P23950,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35803,OPTIDX,CE,24000,NIFTY,NIFTY 11th JUL 24000 CE,NIFTY11JUL24C24000,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35804,OPTIDX,PE,24000,NIFTY,NIFTY 11th JUL 24000 PE,NIFTY11JUL24P24000,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35805,OPTIDX,CE,24050,NIFTY,NIFTY 11th JUL 24050 CE,NIFTY11JUL24C24050,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35806,OPTIDX,PE,24050,NIFTY,NIFTY 11th JUL 24050 PE,NIFTY11JUL24P24050,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35807,OPTIDX,CE,24100,NIFTY,NIFTY 11th JUL 24100 CE,NIFTY11JUL24C24100,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35808,OPTIDX,PE,24100,NIFTY,NIFTY 11th JUL 24100 PE,NIFTY11JUL24P24100,2024-07-11,25,0.05
NFO,nse_fo,NIFTY,35809,OPTIDX,CE,24150,NIFTY,NIFTY 11th JUL 24150 CE,NIFTY11JUL24C24150,2024-07-11,25,0.05
